idx,imu_Timestamp[sec],mag_Timestamp[sec],baro_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],press[hPa],rel_alt[m],moving, temp_left[C],temp_right[C],temp_imu[C],temp_barom[C],
66841,168.252174000,168.239466000,152.011841000,-0.058398869,-0.421869665,10.059192657,0.084141955,0.015425716,0.037016023,0.125000000,-1.000000000,-3.000000000,-92.399024963,151.103775024,-0.364686757,1032.478271484,6.225901127,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66843,168.257214000,168.259626000,152.011841000,-0.060918186,-0.427586287,10.065137863,-0.087736450,-0.078516334,-0.087982126,0.062500000,-1.000000000,-3.000000000,-92.399368286,151.103424072,-0.363263488,1032.478271484,6.225589275,0.000000000,31.929998398,32.680000305,32.579998016,32.989997864,
66845,168.262254000,168.259626000,152.011841000,-0.068081208,-0.429980218,10.065137863,0.090061165,-0.047107443,-0.085725211,0.062500000,-1.000000000,-3.000000000,-92.401077271,151.102905273,-0.360906154,1032.478271484,6.225277424,0.000000000,31.929998398,32.680000305,32.579998016,32.989997864,
66847,168.267294000,168.259626000,152.011841000,-0.072593272,-0.420941412,10.053249359,0.316820413,-0.042677157,0.007888309,0.062500000,-1.000000000,-3.000000000,-92.403312683,151.103012085,-0.370667577,1032.478271484,6.224966526,0.000000000,31.929998398,32.680000305,32.659999847,32.989997864,
66849,168.272334000,168.259626000,152.011841000,-0.070240840,-0.425729632,10.058012962,0.049586002,-0.074499592,0.035654016,0.062500000,-1.000000000,-3.000000000,-92.403533936,151.103073120,-0.369812042,1032.478271484,6.224655628,0.000000000,31.929998398,32.680000305,32.659999847,32.989997864,
66851,168.277374000,168.279786000,152.011841000,-0.067886062,-0.426560104,10.059500694,0.044706576,0.047798198,-0.149839491,0.125000000,-1.000000000,-3.062500000,-92.403823853,151.102630615,-0.369581550,1032.478271484,6.224343777,0.000000000,31.929998398,32.680000305,32.649997711,32.989997864,
66853,168.282414000,168.279786000,152.011841000,-0.075013846,-0.409811914,10.054735184,0.162075371,0.048007000,-0.024441538,0.125000000,-1.000000000,-3.062500000,-92.402198792,151.102340698,-0.370949298,1032.478271484,6.224031925,0.000000000,31.929998398,32.680000305,32.649997711,32.989997864,
66855,168.287454000,168.279786000,152.011841000,-0.082260318,-0.411477506,10.060088158,0.178899303,-0.013995111,0.007146899,0.125000000,-1.000000000,-3.062500000,-92.400650024,151.102539062,-0.373004407,1032.478271484,6.223720074,0.000000000,31.929998398,32.680000305,32.630001068,32.989997864,
66857,168.292494000,168.279786000,152.011841000,-0.075132526,-0.423441261,10.064851761,0.120051250,-0.014157648,-0.055513084,0.125000000,-1.000000000,-3.062500000,-92.400390625,151.102493286,-0.373785585,1032.478271484,6.223408222,0.000000000,31.929998398,32.680000305,32.630001068,32.989997864,
66859,168.297534000,168.299946000,152.011841000,-0.065566540,-0.427394778,10.065749168,0.243155167,0.017071579,0.100587815,0.125000000,-1.000000000,-3.000000000,-92.399627686,151.102844238,-0.373100013,1032.478271484,6.223096371,0.000000000,31.929998398,32.680000305,32.639999390,32.989997864,
66861,168.302574000,168.299946000,152.011841000,-0.060755957,-0.427389294,10.060984612,0.212464243,0.047274675,0.193123475,0.125000000,-1.000000000,-3.000000000,-92.399383545,151.103271484,-0.372609079,1032.478271484,6.222784996,0.000000000,31.929998398,32.680000305,32.639999390,32.989997864,
66863,168.307614000,168.299946000,152.011841000,-0.058361296,-0.427476257,10.051149368,0.077290848,-0.045836225,-0.024725726,0.125000000,-1.000000000,-3.000000000,-92.400291443,151.103286743,-0.368936926,1032.478271484,6.222474098,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66865,168.312654000,168.299946000,152.011841000,-0.058378916,-0.434655100,10.053530693,0.166628763,-0.014600277,-0.085523963,0.125000000,-1.000000000,-3.000000000,-92.407012939,151.102920532,-0.371136278,1032.478271484,6.222163200,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66866,168.315174000,168.320106000,152.011841000,-0.060804170,-0.436225712,10.061574936,0.023340890,0.015435267,0.036470182,0.125000000,-1.000000000,-3.000000000,-92.402954102,151.103012085,-0.371781766,1032.478271484,6.222007751,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66868,168.320214000,168.320106000,152.011841000,-0.068002425,-0.438623995,10.066337585,-0.154825553,0.045082398,0.065376341,0.062500000,-1.000000000,-3.000000000,-92.411590576,151.102874756,-0.371420622,1032.478271484,6.221696377,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66870,168.325254000,168.320106000,152.011841000,-0.070405379,-0.429884315,10.065442085,0.107389145,-0.137264773,-0.055306230,0.062500000,-1.000000000,-3.000000000,-92.411384583,151.102539062,-0.371568322,1032.478271484,6.221385479,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66872,168.330294000,168.320106000,152.011841000,-0.067982465,-0.420310527,10.060678482,0.105677433,0.045928966,0.068736427,0.062500000,-1.000000000,-3.000000000,-92.410957336,151.102874756,-0.371997774,1032.478271484,6.221074581,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66874,168.335334000,168.340266000,152.011841000,-0.060837064,-0.420311004,10.063060760,-0.011360099,-0.045919683,-0.087571457,0.062500000,-1.000000000,-3.000000000,-92.410514832,151.102416992,-0.371549547,1032.478271484,6.220763683,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66876,168.340374000,168.340266000,152.011841000,-0.058431778,-0.427484930,10.060678482,0.076867804,0.137783706,-0.055234406,0.125000000,-1.000000000,-3.000000000,-92.410461426,151.101852417,-0.371169567,1032.478271484,6.220452785,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66877,168.342894000,168.340266000,152.011841000,-0.060801823,-0.434659988,10.058296204,0.105283737,0.015176253,0.099848256,0.125000000,-1.000000000,-3.000000000,-92.409378052,151.102096558,-0.365613103,1032.478271484,6.220297337,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66880,168.350454000,168.340266000,152.011841000,-0.075110249,-0.432269007,10.055914879,0.017081983,-0.046168610,0.036835466,0.125000000,-1.000000000,-3.000000000,-92.411415100,151.101760864,-0.371216536,1032.478271484,6.219830990,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66882,168.355494000,168.360426000,152.011841000,-0.086916976,-0.424163759,10.049970627,0.041395001,-0.013869873,0.098046318,0.125000000,-1.000000000,-3.000000000,-92.410736084,151.102127075,-0.375290006,1032.478271484,6.219520092,0.000000000,31.929998398,32.680000305,32.649997711,32.989997864,
66884,168.360534000,168.360426000,152.011841000,-0.086899355,-0.421769351,10.047589302,0.130455434,0.139522299,0.037261002,0.125000000,-1.000000000,-3.000000000,-92.410415649,151.102264404,-0.381112844,1032.478271484,6.219209194,0.000000000,31.929998398,32.680000305,32.649997711,32.989997864,
66886,168.365574000,168.360426000,152.011841000,-0.072619185,-0.426644444,10.044899940,-0.063957036,-0.198564857,-0.119484052,0.125000000,-1.000000000,-3.000000000,-92.411331177,151.101852417,-0.382317543,1032.478271484,6.218898296,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66888,168.370614000,168.360426000,152.011841000,-0.055852614,-0.429026186,10.037752151,0.112568453,0.077315234,-0.055094440,0.125000000,-1.000000000,-3.000000000,-92.411834717,151.101699829,-0.384089172,1032.478271484,6.218586922,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66890,168.375654000,168.380586000,152.011841000,-0.046438221,-0.437871188,10.050253868,0.218559653,-0.045440823,-0.022395657,0.125000000,-1.000000000,-3.000000000,-92.415641785,151.101364136,-0.374280810,1032.478271484,6.218275070,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66892,168.380694000,168.380586000,152.011841000,-0.046508703,-0.447448820,10.059782982,0.069409236,0.045461740,0.037872266,0.062500000,-1.000000000,-3.000000000,-92.421752930,151.101440430,-0.368708938,1032.478271484,6.217963219,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66894,168.385734000,168.380586000,152.011841000,-0.051352203,-0.443500698,10.066033363,0.034359694,0.014498143,-0.055269971,0.062500000,-1.000000000,-3.000000000,-92.424270630,151.101348877,-0.367528170,1032.478271484,6.217650414,0.000000000,31.929998398,32.680000305,32.590000153,32.989997864,
66895,168.388254000,168.380586000,152.011841000,-0.051334582,-0.436321855,10.063650131,0.064629920,-0.138128385,-0.086010441,0.062500000,-1.000000000,-3.000000000,-92.428039551,151.101150513,-0.368671387,1032.478271484,6.217494011,0.000000000,31.929998398,32.680000305,32.590000153,32.989997864,
66897,168.393294000,168.380586000,152.011841000,-0.060885265,-0.431539685,10.063650131,0.003730244,0.044791956,0.037375130,0.062500000,-1.000000000,-3.000000000,-92.428146362,151.101226807,-0.368282080,1032.478271484,6.217181683,0.000000000,31.929998398,32.680000305,32.590000153,32.989997864,
66899,168.398334000,168.400746000,152.011841000,-0.067949571,-0.433833033,10.059192657,-0.036819309,0.045892950,0.036112063,0.125000000,-1.000000000,-3.000000000,-92.428329468,151.101333618,-0.368266702,1032.478271484,6.216869831,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66901,168.403374000,168.400746000,152.011841000,-0.070354857,-0.433835745,10.061574936,0.171086311,-0.014152739,0.007516743,0.125000000,-1.000000000,-3.000000000,-92.427665710,151.101470947,-0.368403316,1032.478271484,6.216557980,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66903,168.408414000,168.400746000,152.011841000,-0.068010733,-0.429971546,10.055607796,-0.090391152,-0.200450927,-0.025739515,0.125000000,-1.000000000,-3.000000000,-92.428047180,151.101425171,-0.368135214,1032.478271484,6.216246128,0.000000000,31.929998398,32.680000305,32.579998016,32.989997864,
66905,168.413454000,168.400746000,152.011841000,-0.060777232,-0.422784477,10.046079636,-0.002593338,0.044500284,0.037543748,0.125000000,-1.000000000,-3.000000000,-92.427940369,151.101348877,-0.367918372,1032.478271484,6.215934277,0.000000000,31.929998398,32.680000305,32.579998016,32.989997864,
66907,168.418494000,168.420906000,152.011841000,-0.053502515,-0.416242093,10.045796394,0.146852702,-0.075067781,0.099862956,0.125000000,-1.000000000,-3.000000000,-92.427566528,151.101531982,-0.366908312,1032.478271484,6.215622425,0.000000000,31.929998398,32.680000305,32.630001068,32.989997864,
66909,168.423534000,168.420906000,152.011841000,-0.060700763,-0.421032608,10.050559044,0.030170333,-0.044470403,-0.118313767,0.125000000,-1.000000000,-3.000000000,-92.427452087,151.101181030,-0.366677791,1032.478271484,6.215310097,0.000000000,31.929998398,32.680000305,32.630001068,32.989997864,
66911,168.428574000,168.420906000,152.011841000,-0.070297346,-0.416344732,10.047872543,0.009006672,0.106442206,0.099226125,0.125000000,-1.000000000,-3.000000000,-92.426811218,151.101287842,-0.368084848,1032.478271484,6.214997292,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66913,168.433614000,168.420906000,152.011841000,-0.072544061,-0.413935661,10.028816223,0.009939100,-0.046313006,0.037034567,0.125000000,-1.000000000,-3.000000000,-92.425163269,151.101654053,-0.370664150,1032.478271484,6.214684486,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66915,168.438654000,168.441066000,152.011841000,-0.074865907,-0.426627606,10.025843620,0.051653840,0.138198853,0.037213858,0.062500000,-1.000000000,-3.000000000,-92.424545288,151.101654053,-0.371567458,1032.478271484,6.214371681,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66917,168.443694000,168.441066000,152.011841000,-0.082117029,-0.429032415,10.037752151,0.023059359,-0.075797655,-0.025312055,0.062500000,-1.000000000,-3.000000000,-92.424247742,151.101623535,-0.371385574,1032.478271484,6.214056969,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66919,168.448734000,168.441066000,152.011841000,-0.086813577,-0.423323959,10.038956642,0.107262783,0.079269364,-0.056067344,0.062500000,-1.000000000,-3.000000000,-92.423904419,151.101257324,-0.371762127,1032.478271484,6.213742256,0.000000000,31.929998398,32.680000305,32.659999847,32.989997864,
66921,168.453774000,168.441066000,152.011841000,-0.089289345,-0.425727636,10.050867081,0.136076480,0.140329495,0.006338029,0.062500000,-1.000000000,-3.000000000,-92.423889160,151.101104736,-0.383552134,1032.478271484,6.213427067,0.000000000,31.929998398,32.680000305,32.659999847,32.989997864,
66922,168.456294000,168.461226000,152.011841000,-0.087103806,-0.433844060,10.066337585,-0.008269545,0.076453671,0.098468527,0.062500000,-1.000000000,-3.000000000,-92.426017761,151.101318359,-0.378872484,1032.478271484,6.213269234,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66924,168.461334000,168.461226000,152.011841000,-0.075218298,-0.443416655,10.073485374,0.141016304,-0.014464580,0.007172526,0.125000000,-1.000000000,-3.000000000,-92.429077148,151.101425171,-0.382642865,1032.478271484,6.212953568,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66926,168.466374000,168.461226000,152.011841000,-0.063277595,-0.444240332,10.070207596,0.015339431,0.045490235,0.067924552,0.125000000,-1.000000000,-3.000000000,-92.431297302,151.101562500,-0.383161962,1032.478271484,6.212637901,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66928,168.471414000,168.461226000,152.011841000,-0.053638808,-0.429873854,10.058296204,-0.043046519,-0.107460059,0.005059503,0.125000000,-1.000000000,-3.000000000,-92.431831360,151.101760864,-0.382367909,1032.478271484,6.212322712,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66930,168.476454000,168.481386000,152.011841000,-0.053482570,-0.429027796,10.040136337,0.051710401,-0.045476466,0.036930393,0.125000000,-1.000000000,-3.000000000,-92.431777954,151.102020264,-0.382306457,1032.478271484,6.212007999,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66932,168.481489000,168.481386000,152.011841000,-0.051077269,-0.436201721,10.037752151,0.228722870,0.261020213,0.039355576,0.125000000,-1.000000000,-3.062500000,-92.434608459,151.101989746,-0.382292777,1032.478271484,6.211693287,0.000000000,31.929998398,32.680000305,32.619998932,32.989997864,
66934,168.486524000,168.481386000,152.011841000,-0.046240754,-0.430493176,10.041337967,0.016834496,0.108736984,0.035638340,0.125000000,-1.000000000,-3.062500000,-92.434326172,151.102066040,-0.371657103,1032.478271484,6.211378098,0.000000000,31.929998398,32.680000305,32.659999847,32.989997864,
66936,168.491559000,168.481386000,152.011841000,-0.048698910,-0.428110182,10.050867081,0.106759697,0.048286237,-0.056314711,0.125000000,-1.000000000,-3.062500000,-92.434143066,151.102096558,-0.371346325,1032.478271484,6.211062431,0.000000000,31.929998398,32.680000305,32.659999847,32.989997864,
66938,168.496594000,168.501526000,152.011841000,-0.058482300,-0.430710435,10.064547539,0.009561838,-0.046748962,0.005944239,0.125000000,-1.000000000,-3.062500000,-92.433929443,151.101959229,-0.371391565,1032.478271484,6.210746288,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66940,168.501629000,168.501526000,152.011841000,-0.072808340,-0.428321600,10.064547539,0.157576308,0.015072787,0.007797835,0.125000000,-1.000000000,-3.000000000,-92.433715820,151.101852417,-0.372079730,1032.478271484,6.210429668,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66942,168.506664000,168.501526000,152.011841000,-0.075193703,-0.417187572,10.061267853,0.091921218,0.014281552,0.007262199,0.125000000,-1.000000000,-3.000000000,-92.433326721,151.101867676,-0.372514307,1032.478271484,6.210113049,0.000000000,31.929998398,32.680000305,32.590000153,32.989997864,
66944,168.511699000,168.501526000,152.011841000,-0.072770774,-0.412398160,10.056504250,-0.144715279,0.043913528,-0.057435393,0.125000000,-1.000000000,-3.000000000,-92.433792114,151.101608276,-0.373328835,1032.478271484,6.209797382,0.000000000,31.929998398,32.680000305,32.590000153,32.989997864,
66946,168.516734000,168.521666000,152.011841000,-0.072626166,-0.409811378,10.054735184,0.128590271,-0.044293724,0.099061042,0.125000000,-1.000000000,-3.000000000,-92.426750183,151.101974487,-0.377751470,1032.478271484,6.209481716,0.000000000,31.929998398,32.680000305,32.649997711,32.989997864,
66948,168.521769000,168.521666000,152.011841000,-0.070185632,-0.409804285,10.047589302,0.039982222,0.169506460,0.005255617,0.062500000,-1.000000000,-3.000000000,-92.424354553,151.102096558,-0.376031935,1032.478271484,6.209166050,0.000000000,31.929998398,32.680000305,32.649997711,32.989997864,
66950,168.526804000,168.521666000,152.011841000,-0.065557241,-0.421132356,10.052636147,0.097090177,0.044964097,0.099987097,0.062500000,-1.000000000,-3.000000000,-92.423820496,151.102279663,-0.375774086,1032.478271484,6.208849907,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66952,168.531839000,168.521666000,152.011841000,-0.063240044,-0.425924927,10.062164307,0.067710124,-0.077441648,0.099453345,0.062500000,-1.000000000,-3.000000000,-92.423599243,151.102539062,-0.375285745,1032.478271484,6.208533287,0.000000000,31.929998398,32.680000305,32.599998474,32.989997864,
66954,168.536874000,168.541806000,152.011841000,-0.070387751,-0.432274401,10.063060760,-0.014069016,-0.107580684,0.005201176,0.062500000,-1.000000000,-3.000000000,-92.424415588,151.102752686,-0.375767261,1032.478271484,6.208216667,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
66955,168.539391000,168.541806000,152.011841000,-0.070387751,-0.432274401,10.063060760,0.016024478,-0.046090864,-0.056316298,0.125000000,-1.000000000,-3.000000000,-92.427513123,151.102600098,-0.371992648,1032.478271484,6.208058357,0.000000000,31.929998398,32.680000305,32.610000610,32.989997864,
